site_id,date,NDVI
WL-SON-02,2025-02,0.7942
WL-SON-02,2025-03,0.8158
WL-SON-02,2025-04,0.8207
WL-SON-02,2025-05,0.7883
WL-SON-02,2025-06,0.7361
WL-SON-02,2025-07,0.6606
WL-SON-02,2025-08,0.565
WL-SON-02,2025-09,0.4203
WL-SON-02,2025-10,0.6508
WL-SON-02,2025-11,0.7072
WL-SON-02,2025-12,0.7846
WL-SON-02,2026-01,0.6538
WL-SON-02,2026-02,0.7178
WL-SON-02,2026-03,0.7191
WL-SON-02,2026-04,0.7437
WL-SON-02,2026-05,0.683
WL-SON-02,2026-06,0.5941
WL-SON-02,2026-07,0.4798
WL-SON-03,2023-01,0.7075
WL-SON-03,2023-02,0.6668
WL-SON-03,2023-03,0.7481
WL-SON-03,2023-04,0.6957
WL-SON-03,2023-05,0.6665
WL-SON-03,2023-06,0.6035
WL-SON-03,2023-07,0.5043
WL-SON-03,2023-08,0.4195
WL-SON-03,2023-09,0.3361
WL-SON-03,2023-10,0.3419
WL-SON-03,2023-11,0.6822
WL-SON-03,2023-12,0.7302
WL-SON-03,2024-01,0.4107
WL-SON-03,2024-02,0.7455
WL-SON-03,2024-03,0.6213
WL-SON-03,2024-04,0.6808
WL-SON-03,2024-05,0.6008
WL-SON-03,2024-06,0.4878
WL-SON-03,2024-07,0.4346
WL-SON-03,2024-08,0.3123
WL-SON-03,2024-09,0.3122
WL-SON-03,2024-10,0.3583
WL-SON-03,2024-11,0.6253
WL-SON-03,2024-12,0.5689
WL-SON-03,2025-01,0.7098
WL-SON-03,2025-02,0.749
WL-SON-03,2025-03,0.7386
WL-SON-03,2025-04,0.7738
WL-SON-03,2025-05,0.7476
WL-SON-03,2025-06,0.7168
WL-SON-03,2025-07,0.6537
WL-SON-03,2025-08,0.5704
WL-SON-03,2025-09,0.4456
WL-SON-03,2025-10,0.6268
WL-SON-03,2025-11,0.6732
WL-SON-03,2025-12,0.7444
WL-SON-03,2026-01,0.6827
WL-SON-03,2026-02,0.6745
WL-SON-03,2026-03,0.6907
WL-SON-03,2026-04,0.7167
WL-SON-03,2026-05,0.6796
WL-SON-03,2026-06,0.6108
WL-SON-03,2026-07,0.4908
WL-SON-04,2023-01,0.7403
WL-SON-04,2023-02,0.5721
WL-SON-04,2023-03,0.785
WL-SON-04,2023-04,0.7304
WL-SON-04,2023-05,0.7156
WL-SON-04,2023-06,0.6425
WL-SON-04,2023-07,0.5481
WL-SON-04,2023-08,0.4672
WL-SON-04,2023-09,0.3082
WL-SON-04,2023-10,0.33
WL-SON-04,2023-11,0.68
WL-SON-04,2023-12,0.7372
WL-SON-04,2024-01,0.7862
WL-SON-04,2024-02,0.766
WL-SON-04,2024-03,0.675
WL-SON-04,2024-04,0.717
WL-SON-04,2024-05,0.6195
WL-SON-04,2024-06,0.5315
WL-SON-04,2024-07,0.4627
WL-SON-04,2024-08,0.3415
WL-SON-04,2024-09,0.311
WL-SON-04,2024-10,0.4587
WL-SON-04,2024-11,0.6645
WL-SON-04,2024-12,0.5683
WL-SON-04,2025-01,0.6321
WL-SON-04,2025-02,0.753
WL-SON-04,2025-03,0.7797
WL-SON-04,2025-04,0.7437
WL-SON-04,2025-05,0.7628
WL-SON-04,2025-06,0.7409
WL-SON-04,2025-07,0.6919
WL-SON-04,2025-08,0.5994
WL-SON-04,2025-09,0.435
WL-SON-04,2025-10,0.6272
WL-SON-04,2025-11,0.6926
WL-SON-04,2025-12,0.7512
WL-SON-04,2026-01,0.7352
WL-SON-04,2026-02,0.7185
WL-SON-04,2026-03,0.725
WL-SON-04,2026-04,0.7416
WL-SON-04,2026-05,0.7189
WL-SON-04,2026-06,0.6186
WL-SON-04,2026-07,0.5275
WL-UTH-01,2023-01,0.7393
WL-UTH-01,2023-02,0.758
WL-UTH-01,2023-03,0.6927
WL-UTH-01,2023-04,0.4906
WL-UTH-01,2023-05,0.3923
WL-UTH-01,2023-06,0.3308
WL-UTH-01,2023-07,0.2643
WL-UTH-01,2023-08,0.2555
WL-UTH-01,2023-09,0.256
WL-UTH-01,2023-10,0.2777
WL-UTH-01,2023-11,0.4384
WL-UTH-01,2023-12,0.5288
WL-UTH-01,2024-01,0.7606
WL-UTH-01,2024-02,0.7538
WL-UTH-01,2024-03,0.5912
WL-UTH-01,2024-04,0.5301
WL-UTH-01,2024-05,0.4546
WL-UTH-01,2024-06,0.3628
WL-UTH-01,2024-07,0.2872
WL-UTH-01,2024-08,0.2607
WL-UTH-01,2024-09,0.2439
WL-UTH-01,2024-10,0.3107
WL-UTH-01,2024-11,0.4461
WL-UTH-01,2024-12,0.5053
WL-UTH-01,2025-01,0.7569
WL-UTH-01,2025-02,0.7382
WL-UTH-01,2025-03,0.7097
WL-UTH-01,2025-04,0.5267
WL-UTH-01,2025-05,0.4574
WL-UTH-01,2025-06,0.3417
WL-UTH-01,2025-07,0.3089
WL-UTH-01,2025-08,0.3217
WL-UTH-01,2025-09,0.3825
WL-UTH-01,2025-10,0.5087
WL-UTH-01,2025-11,0.5604
WL-UTH-01,2025-12,0.6121
WL-UTH-01,2026-01,0.6991
WL-UTH-01,2026-02,0.7017
WL-UTH-01,2026-03,0.6831
WL-UTH-01,2026-04,0.5441
WL-UTH-01,2026-05,0.4882
WL-UTH-01,2026-06,0.3355
WL-UTH-01,2026-07,0.2856
WL-UTH-02,2023-01,0.7565
WL-UTH-02,2023-02,0.8125
WL-UTH-02,2023-03,0.7522
WL-UTH-02,2023-04,0.4622
WL-UTH-02,2023-05,0.3669
WL-UTH-02,2023-06,0.3371
WL-UTH-02,2023-07,0.3049
WL-UTH-02,2023-08,0.2994
WL-UTH-02,2023-09,0.2827
WL-UTH-02,2023-10,0.2642
WL-UTH-02,2023-11,0.3842
WL-UTH-02,2023-12,0.4824
WL-UTH-02,2024-01,0.8032
WL-UTH-02,2024-02,0.7682
WL-UTH-02,2024-03,0.5673
WL-UTH-02,2024-04,0.4889
WL-UTH-02,2024-05,0.4354
WL-UTH-02,2024-06,0.3954
WL-UTH-02,2024-07,0.3214
WL-UTH-02,2024-08,0.2888
WL-UTH-02,2024-09,0.2743
WL-UTH-02,2024-10,0.3008
WL-UTH-02,2024-11,0.3977
WL-UTH-02,2024-12,0.4864
WL-UTH-02,2025-01,0.7948
WL-UTH-02,2025-02,0.6899
WL-UTH-02,2025-03,0.6395
WL-UTH-02,2025-04,0.4891
WL-UTH-02,2025-05,0.4484
WL-UTH-02,2025-06,0.3538
WL-UTH-02,2025-07,0.3253
WL-UTH-02,2025-08,0.3634
WL-UTH-02,2025-09,0.3978
WL-UTH-02,2025-10,0.483
WL-UTH-02,2025-11,0.4718
WL-UTH-02,2025-12,0.545
WL-UTH-02,2026-01,0.7506
WL-UTH-02,2026-02,0.7695
WL-UTH-02,2026-03,0.6221
WL-UTH-02,2026-04,0.4591
WL-UTH-02,2026-05,0.4598
WL-UTH-02,2026-06,0.4255
WL-UTH-02,2026-07,0.3529
WL-UTH-03,2023-01,0.675
WL-UTH-03,2023-02,0.7252
WL-UTH-03,2023-03,0.7011
WL-UTH-03,2023-04,0.5873
WL-UTH-03,2023-05,0.5025
WL-UTH-03,2023-06,0.429
WL-UTH-03,2023-07,0.3038
WL-UTH-03,2023-08,0.2587
WL-UTH-03,2023-09,0.2603
WL-UTH-03,2023-10,0.3159
WL-UTH-03,2023-11,0.5571
WL-UTH-03,2023-12,0.6314
WL-UTH-03,2024-01,0.721
WL-UTH-03,2024-02,0.72
WL-UTH-03,2024-03,0.6048
WL-UTH-03,2024-04,0.6367
WL-UTH-03,2024-05,0.5594
WL-UTH-03,2024-06,0.4291
WL-UTH-03,2024-07,0.3188
WL-UTH-03,2024-08,0.2653
WL-UTH-03,2024-09,0.2615
WL-UTH-03,2024-10,0.3341
WL-UTH-03,2024-11,0.57
WL-UTH-03,2024-12,0.5981
WL-UTH-03,2025-01,0.7016
WL-UTH-03,2025-02,0.7542
WL-UTH-03,2025-03,0.7419
WL-UTH-03,2025-04,0.6919
WL-UTH-03,2025-05,0.6248
WL-UTH-03,2025-06,0.449
WL-UTH-03,2025-07,0.3472
WL-UTH-03,2025-08,0.2957
WL-UTH-03,2025-09,0.3463
WL-UTH-03,2025-10,0.5531
WL-UTH-03,2025-11,0.6737
WL-UTH-03,2025-12,0.709
WL-UTH-03,2026-01,0.7506
WL-UTH-03,2026-02,0.6916
WL-UTH-03,2026-03,0.6395
WL-UTH-03,2026-04,0.6111
WL-UTH-03,2026-05,0.5535
WL-UTH-03,2026-06,0.3875
WL-UTH-03,2026-07,0.3104
WL-UTH-04,2023-01,0.731
WL-UTH-04,2023-02,0.7525
WL-UTH-04,2023-03,0.6831
WL-UTH-04,2023-04,0.476
WL-UTH-04,2023-05,0.3887
WL-UTH-04,2023-06,0.3322
WL-UTH-04,2023-07,0.2648
WL-UTH-04,2023-08,0.2556
WL-UTH-04,2023-09,0.2551
WL-UTH-04,2023-10,0.277
WL-UTH-04,2023-11,0.4483
WL-UTH-04,2023-12,0.5332
WL-UTH-04,2024-01,0.7503
WL-UTH-04,2024-02,0.7383
WL-UTH-04,2024-03,0.577
WL-UTH-04,2024-04,0.5226
WL-UTH-04,2024-05,0.4484
WL-UTH-04,2024-06,0.3592
WL-UTH-04,2024-07,0.2849
WL-UTH-04,2024-08,0.2601
WL-UTH-04,2024-09,0.2454
WL-UTH-04,2024-10,0.3019
WL-UTH-04,2024-11,0.4448
WL-UTH-04,2024-12,0.4998
WL-UTH-04,2025-01,0.7351
WL-UTH-04,2025-02,0.7156
WL-UTH-04,2025-03,0.705
WL-UTH-04,2025-04,0.5204
WL-UTH-04,2025-05,0.4481
WL-UTH-04,2025-06,0.3395
WL-UTH-04,2025-07,0.3051
WL-UTH-04,2025-08,0.3132
WL-UTH-04,2025-09,0.3802
WL-UTH-04,2025-10,0.5061
WL-UTH-04,2025-11,0.5693
WL-UTH-04,2025-12,0.6073
WL-UTH-04,2026-01,0.6896
WL-UTH-04,2026-02,0.6962
WL-UTH-04,2026-03,0.6764
WL-UTH-04,2026-04,0.5375
WL-UTH-04,2026-05,0.4806
WL-UTH-04,2026-06,0.3348
WL-UTH-04,2026-07,0.2889
WL-UTH-05,2023-01,0.5898
WL-UTH-05,2023-02,0.606
WL-UTH-05,2023-03,0.5859
WL-UTH-05,2023-04,0.4659
WL-UTH-05,2023-05,0.4029
WL-UTH-05,2023-06,0.3332
WL-UTH-05,2023-07,0.2313
WL-UTH-05,2023-08,0.215
WL-UTH-05,2023-09,0.2212
WL-UTH-05,2023-10,0.2389
WL-UTH-05,2023-11,0.432
WL-UTH-05,2023-12,0.4833
WL-UTH-05,2024-01,0.6036
WL-UTH-05,2024-02,0.6329
WL-UTH-05,2024-03,0.514
WL-UTH-05,2024-04,0.5178
WL-UTH-05,2024-05,0.4754
WL-UTH-05,2024-06,0.3394
WL-UTH-05,2024-07,0.2501
WL-UTH-05,2024-08,0.2222
WL-UTH-05,2024-09,0.2154
WL-UTH-05,2024-10,0.2917
WL-UTH-05,2024-11,0.4437
WL-UTH-05,2024-12,0.4882
WL-UTH-05,2025-01,0.6066
WL-UTH-05,2025-02,0.6455
WL-UTH-05,2025-03,0.6176
WL-UTH-05,2025-04,0.5002
WL-UTH-05,2025-05,0.4405
WL-UTH-05,2025-06,0.3175
WL-UTH-05,2025-07,0.2437
WL-UTH-05,2025-08,0.2467
WL-UTH-05,2025-09,0.3305
WL-UTH-05,2025-10,0.443
WL-UTH-05,2025-11,0.5463
WL-UTH-05,2025-12,0.5287
WL-UTH-05,2026-01,0.5744
WL-UTH-05,2026-02,0.5777
WL-UTH-05,2026-03,0.6078
WL-UTH-05,2026-04,0.5172
WL-UTH-05,2026-05,0.4686
WL-UTH-05,2026-06,0.3249
WL-UTH-05,2026-07,0.2471
WL-UTH-06,2023-01,0.6482
WL-UTH-06,2023-02,0.6375
WL-UTH-06,2023-03,0.6077
WL-UTH-06,2023-04,0.5256
WL-UTH-06,2023-05,0.4784
WL-UTH-06,2023-06,0.3863
WL-UTH-06,2023-07,0.2931
WL-UTH-06,2023-08,0.2547
WL-UTH-06,2023-09,0.2573
WL-UTH-06,2023-10,0.2838
WL-UTH-06,2023-11,0.5334
WL-UTH-06,2023-12,0.568
WL-UTH-06,2024-01,0.744
WL-UTH-06,2024-02,0.7341
WL-UTH-06,2024-03,0.612
WL-UTH-06,2024-04,0.6142
WL-UTH-06,2024-05,0.541
WL-UTH-06,2024-06,0.4157
WL-UTH-06,2024-07,0.3028
WL-UTH-06,2024-08,0.2531
WL-UTH-06,2024-09,0.2496
WL-UTH-06,2024-10,0.3141
WL-UTH-06,2024-11,0.5039
WL-UTH-06,2024-12,0.5655
WL-UTH-06,2025-01,0.711
WL-UTH-06,2025-02,0.7006
WL-UTH-06,2025-03,0.655
WL-UTH-06,2025-04,0.6312
WL-UTH-06,2025-05,0.5717
WL-UTH-06,2025-06,0.4285
WL-UTH-06,2025-07,0.3253
WL-UTH-06,2025-08,0.2909
WL-UTH-06,2025-09,0.384
WL-UTH-06,2025-10,0.5548
WL-UTH-06,2025-11,0.6512
WL-UTH-06,2025-12,0.649
WL-UTH-06,2026-01,0.6854
WL-UTH-06,2026-02,0.6899
WL-UTH-06,2026-03,0.6713
WL-UTH-06,2026-04,0.6413
WL-UTH-06,2026-05,0.5376
WL-UTH-06,2026-06,0.3702
WL-UTH-06,2026-07,0.2937
WL-UTH-07,2023-01,0.6823
WL-UTH-07,2023-02,0.6642
WL-UTH-07,2023-03,0.6074
WL-UTH-07,2023-04,0.4725
WL-UTH-07,2023-05,0.3916
WL-UTH-07,2023-06,0.3607
WL-UTH-07,2023-07,0.2901
WL-UTH-07,2023-08,0.2796
WL-UTH-07,2023-09,0.2864
WL-UTH-07,2023-10,0.2945
WL-UTH-07,2023-11,0.4499
WL-UTH-07,2023-12,0.536
WL-UTH-07,2024-01,0.707
WL-UTH-07,2024-02,0.7055
WL-UTH-07,2024-03,0.5012
WL-UTH-07,2024-04,0.524
WL-UTH-07,2024-05,0.4386
WL-UTH-07,2024-06,0.3781
WL-UTH-07,2024-07,0.2892
WL-UTH-07,2024-08,0.2582
WL-UTH-07,2024-09,0.2691
WL-UTH-07,2024-10,0.3228
WL-UTH-07,2024-11,0.4362
WL-UTH-07,2024-12,0.4617
WL-UTH-07,2025-01,0.6933
WL-UTH-07,2025-02,0.7223
WL-UTH-07,2025-03,0.6203
WL-UTH-07,2025-04,0.5307
WL-UTH-07,2025-05,0.4713
WL-UTH-07,2025-06,0.3887
WL-UTH-07,2025-07,0.3361
WL-UTH-07,2025-08,0.3252
WL-UTH-07,2025-09,0.3726
WL-UTH-07,2025-10,0.4567
WL-UTH-07,2025-11,0.5264
WL-UTH-07,2025-12,0.5595
WL-UTH-07,2026-01,0.6914
WL-UTH-07,2026-02,0.6338
WL-UTH-07,2026-03,0.5994
WL-UTH-07,2026-04,0.5101
WL-UTH-07,2026-05,0.4315
WL-UTH-07,2026-06,0.3578
WL-UTH-07,2026-07,0.3053
WL-UTH-08,2023-01,0.6806
WL-UTH-08,2023-02,0.6374
WL-UTH-08,2023-03,0.5938
WL-UTH-08,2023-04,0.4479
WL-UTH-08,2023-05,0.3963
WL-UTH-08,2023-06,0.3371
WL-UTH-08,2023-07,0.2382
WL-UTH-08,2023-08,0.2196
WL-UTH-08,2023-09,0.2222
WL-UTH-08,2023-10,0.2392
WL-UTH-08,2023-11,0.4675
WL-UTH-08,2023-12,0.5678
WL-UTH-08,2024-01,0.6625
WL-UTH-08,2024-02,0.6997
WL-UTH-08,2024-03,0.5527
WL-UTH-08,2024-04,0.5671
WL-UTH-08,2024-05,0.4957
WL-UTH-08,2024-06,0.4048
WL-UTH-08,2024-07,0.3217
WL-UTH-08,2024-08,0.2877
WL-UTH-08,2024-09,0.2416
WL-UTH-08,2024-10,0.3012
WL-UTH-08,2024-11,0.4564
WL-UTH-08,2024-12,0.5149
WL-UTH-08,2025-01,0.689
WL-UTH-08,2025-02,0.6989
WL-UTH-08,2025-03,0.6486
WL-UTH-08,2025-04,0.6017
WL-UTH-08,2025-05,0.5018
WL-UTH-08,2025-06,0.3605
WL-UTH-08,2025-07,0.2715
WL-UTH-08,2025-08,0.2449
WL-UTH-08,2025-09,0.3192
WL-UTH-08,2025-10,0.4395
WL-UTH-08,2025-11,0.5683
WL-UTH-08,2025-12,0.5786
WL-UTH-08,2026-01,0.6567
WL-UTH-08,2026-02,0.6503
WL-UTH-08,2026-03,0.5755
WL-UTH-08,2026-04,0.5361
WL-UTH-08,2026-05,0.4626
WL-UTH-08,2026-06,0.3077
WL-UTH-08,2026-07,0.2573
WL-UTH-09,2023-01,0.7218
WL-UTH-09,2023-02,0.7897
WL-UTH-09,2023-03,0.7178
WL-UTH-09,2023-04,0.4296
WL-UTH-09,2023-05,0.36
WL-UTH-09,2023-06,0.3323
WL-UTH-09,2023-07,0.2877
WL-UTH-09,2023-08,0.2732
WL-UTH-09,2023-09,0.2527
WL-UTH-09,2023-10,0.2498
WL-UTH-09,2023-11,0.3732
WL-UTH-09,2023-12,0.4926
WL-UTH-09,2024-01,0.7703
WL-UTH-09,2024-02,0.7574
WL-UTH-09,2024-03,0.5375
WL-UTH-09,2024-04,0.4643
WL-UTH-09,2024-05,0.4059
WL-UTH-09,2024-06,0.4206
WL-UTH-09,2024-07,0.3451
WL-UTH-09,2024-08,0.2837
WL-UTH-09,2024-09,0.2343
WL-UTH-09,2024-10,0.2871
WL-UTH-09,2024-11,0.38
WL-UTH-09,2024-12,0.4746
WL-UTH-09,2025-01,0.7692
WL-UTH-09,2025-02,0.7062
WL-UTH-09,2025-03,0.5843
WL-UTH-09,2025-04,0.5086
WL-UTH-09,2025-05,0.45
WL-UTH-09,2025-06,0.3542
WL-UTH-09,2025-07,0.2988
WL-UTH-09,2025-08,0.3281
WL-UTH-09,2025-09,0.369
WL-UTH-09,2025-10,0.4535
WL-UTH-09,2025-11,0.4472
WL-UTH-09,2025-12,0.4954
WL-UTH-09,2026-01,0.7098
WL-UTH-09,2026-02,0.7528
WL-UTH-09,2026-03,0.5678
WL-UTH-09,2026-04,0.4419
WL-UTH-09,2026-05,0.473
WL-UTH-09,2026-06,0.468
WL-UTH-09,2026-07,0.3613
WL-UTH-10,2023-01,0.7609
WL-UTH-10,2023-02,0.7866
WL-UTH-10,2023-03,0.7228
WL-UTH-10,2023-04,0.4703
WL-UTH-10,2023-05,0.3806
WL-UTH-10,2023-06,0.3202
WL-UTH-10,2023-07,0.2711
WL-UTH-10,2023-08,0.2622
WL-UTH-10,2023-09,0.2583
WL-UTH-10,2023-10,0.2642
WL-UTH-10,2023-11,0.3997
WL-UTH-10,2023-12,0.5029
WL-UTH-10,2024-01,0.7874
WL-UTH-10,2024-02,0.7737
WL-UTH-10,2024-03,0.5878
WL-UTH-10,2024-04,0.4836
WL-UTH-10,2024-05,0.4296
WL-UTH-10,2024-06,0.3722
WL-UTH-10,2024-07,0.3091
WL-UTH-10,2024-08,0.2837
WL-UTH-10,2024-09,0.2601
WL-UTH-10,2024-10,0.2941
WL-UTH-10,2024-11,0.3957
WL-UTH-10,2024-12,0.4739
WL-UTH-10,2025-01,0.7651
WL-UTH-10,2025-02,0.7023
WL-UTH-10,2025-03,0.7123
WL-UTH-10,2025-04,0.4885
WL-UTH-10,2025-05,0.426
WL-UTH-10,2025-06,0.335
WL-UTH-10,2025-07,0.3366
WL-UTH-10,2025-08,0.3508
WL-UTH-10,2025-09,0.3909
WL-UTH-10,2025-10,0.5034
WL-UTH-10,2025-11,0.5038
WL-UTH-10,2025-12,0.5625
WL-UTH-10,2026-01,0.7372
WL-UTH-10,2026-02,0.7506
WL-UTH-10,2026-03,0.6911
WL-UTH-10,2026-04,0.491
WL-UTH-10,2026-05,0.4537
WL-UTH-10,2026-06,0.3628
WL-UTH-10,2026-07,0.3241
